nearc4,educ,black,smsa,south,married,exper,lwage
0,11,1,0,1,1,16,5.82304620742798
0,10,1,0,1,1,13,5.66296100616455
1,17,0,0,1,1,1,6.02344799041748
1,12,0,0,1,1,11,6.74288082122803
1,16,0,0,1,1,10,6.77307987213135
1,11,1,0,1,1,12,5.68697500228882
1,8,1,0,1,4,12,5.70378303527832
1,16,1,1,1,1,4,5.66642713546753
1,9,1,0,1,2,14,5.69709300994873
1,5,1,0,1,1,21,5.88887786865234
1,12,1,1,0,1,12,7.00033378601074
1,16,1,1,0,1,11,6.14203691482544
1,14,1,0,1,1,7,5.57973003387451
1,16,0,1,1,1,8,6.73221111297607
1,16,0,0,1,1,9,6.35784196853638
1,10,1,0,1,1,11,5.41610097885132
1,12,1,0,1,1,7,5.45958614349365
1,12,1,1,1,1,8,5.52146100997925
1,12,0,0,1,1,10,5.27811479568481
1,12,1,0,1,1,14,6.16331481933594
1,11,0,0,1,4,9,6.21460819244385
1,8,1,0,1,1,15,5.81114101409912
1,10,1,0,1,4,11,6.11809682846069
1,16,0,1,1,1,3,6.8511848449707
1,13,0,0,1,1,5,5.67332315444946
1,16,0,0,1,6,5,6.25382900238037
1,15,0,0,1,1,7,6.16120719909668
1,8,0,0,1,1,18,5.6903600692749
1,12,0,1,1,1,15,6.04025506973267
1,12,0,0,1,1,8,6.25190401077271
1,12,0,0,1,1,14,5.75574207305908
1,12,0,0,1,4,10,5.92692613601685
1,13,1,0,1,1,6,6.30991792678833
1,8,0,0,1,1,19,6.85012578964233
1,16,0,1,1,1,5,6.16331481933594
1,16,0,1,1,1,5,5.97381019592285
1,11,0,1,1,6,7,6.62007284164429
1,13,0,1,1,1,9,6.19847917556763
1,12,1,1,1,1,10,6.21460819244385
1,11,1,1,1,1,7,5.59098720550537
1,12,1,1,1,1,15,6.16331481933594
1,12,1,1,1,1,13,5.89989805221558
1,11,1,1,1,1,9,5.63835477828979
1,14,1,1,1,6,4,5.52146100997925
1,12,1,1,1,1,15,5.57215404510498
1,18,0,1,0,1,5,6.91968393325806
1,17,0,1,1,1,5,6.72503423690796
1,16,0,1,0,6,2,5.74620294570923
1,14,0,1,1,1,12,6.86901378631592
1,9,1,1,1,1,14,5.84643888473511
1,11,1,1,1,6,8,5.70378303527832
1,11,1,1,1,4,15,5.92692613601685
1,14,0,1,1,1,4,6.21460819244385
1,12,0,1,1,1,7,5.84643888473511
1,9,1,1,1,1,19,5.76519107818604
1,11,1,1,1,1,9,5.99146509170532
1,13,1,1,1,1,8,6.30627489089966
1,7,1,1,1,6,12,5.43807888031006
1,12,0,0,1,1,8,6.03548097610474
1,13,0,1,1,1,10,6.26719999313354
1,10,0,1,1,1,17,6.76273012161255
1,13,0,1,1,1,15,6.25190401077271
1,11,0,1,1,6,12,5.81412982940674
1,13,0,1,1,1,14,6.76273012161255
1,8,0,0,1,1,13,6.25382900238037
1,17,0,1,1,1,4,6.75110101699829
1,12,0,0,1,1,6,5.75574207305908
1,18,0,1,1,1,9,6.7226300239563
1,16,0,1,1,1,9,6.77422380447388
1,14,0,1,1,1,13,7.22548198699951
1,16,0,1,1,6,12,6.11146688461304
1,18,0,0,1,1,10,6.52795791625977
1,13,0,1,1,4,9,6.07534599304199
1,13,0,1,1,1,13,6.81673622131348
1,13,0,0,1,1,14,6.75110101699829
1,10,0,1,1,1,18,6.39693021774292
1,12,1,1,1,6,10,5.54517698287964
1,12,1,1,1,6,11,5.92692613601685
1,16,1,1,1,1,5,6.08904504776001
1,13,1,1,1,1,6,6.00388717651367
1,12,1,1,1,5,14,6.01615715026855
1,15,0,1,1,6,6,5.70378303527832
1,16,0,1,1,1,4,6.54102993011475
1,18,0,1,0,1,6,6.91968393325806
0,15,1,1,1,1,5,6.11368179321289
0,12,0,1,1,1,10,5.96100521087646
0,18,0,0,1,1,3,6.19847917556763
0,5,0,0,1,1,20,5.74620294570923
1,14,0,1,1,5,6,6.35784196853638
1,12,0,1,1,5,6,5.92692613601685
1,12,0,1,0,1,15,6.48463487625122
1,16,0,1,1,6,4,6.56385612487793
1,14,1,1,1,6,6,6.23637008666992
1,12,0,1,1,1,16,6.43775177001953
1,14,0,1,1,6,5,6.13122701644897
1,14,0,1,1,4,13,6.43775177001953
1,12,1,1,1,6,10,6.3543701171875
1,12,1,1,1,1,7,6.21460819244385
1,13,1,1,0,6,8,6.02586603164673
1,13,1,1,0,6,7,6.15485811233521
1,12,1,1,1,1,11,6.25382900238037
1,13,1,1,0,1,8,6.62007284164429
1,12,1,1,1,1,7,6.19440603256226
1,18,1,1,0,1,7,6.05208921432495
1,12,1,1,1,1,14,6.28226709365845
0,13,0,1,1,1,7,6.61338376998901
0,12,0,1,1,1,6,5.99146509170532
0,12,0,1,1,1,10,5.76832103729248
0,17,0,1,1,1,6,6.40687990188599
0,11,0,1,1,1,7,6.33328008651733
0,12,1,1,1,1,9,5.7838249206543
0,13,0,1,1,1,10,6.71052312850952
0,12,0,1,1,1,14,6.69703388214111
0,12,0,1,1,4,8,5.92425584793091
0,12,0,1,1,1,14,5.70378303527832
1,12,0,1,1,1,11,6.42810487747192
1,18,0,0,1,1,8,6.46302890777588
1,12,0,1,1,1,13,6.37161207199097
1,12,0,1,1,1,12,6.37502479553223
1,12,1,1,1,1,6,6.27852201461792
1,12,1,1,1,6,12,5.7838249206543
1,13,1,1,1,1,7,6.48463487625122
1,13,1,1,1,1,6,6.42486906051636
1,12,1,1,1,1,6,6.40025806427002
1,16,1,1,1,5,4,6.30991792678833
1,16,1,1,1,1,3,6.5308780670166
1,10,1,1,1,1,14,6.43775177001953
1,11,1,1,1,1,14,6.0867748260498
1,6,1,1,1,6,21,5.03043794631958
1,10,1,1,1,1,11,6.38856077194214
1,11,1,1,1,1,10,6.13556480407715
1,11,1,1,1,6,9,5.70378303527832
1,10,1,1,1,1,15,6.21460819244385
1,10,1,1,1,1,13,6.00141477584839
1,10,1,1,1,1,16,5.61677122116089
1,8,1,0,1,1,18,5.99146509170532
1,18,0,0,1,1,4,6.39693021774292
1,13,0,0,1,1,8,6.35784196853638
1,12,0,0,1,1,9,5.92692613601685
1,12,0,0,1,1,8,5.71702814102173
1,12,1,0,1,1,10,5.64190721511841
1,14,1,0,1,4,8,5.61677122116089
1,12,0,0,1,1,7,6.45362520217896
1,18,1,1,0,6,1,6.56667184829712
1,13,1,1,0,1,9,6.86589097976685
1,16,1,0,1,1,7,6.46302890777588
1,13,0,0,1,1,5,6.0958251953125
1,9,1,1,1,1,19,5.45958614349365
1,15,1,1,1,6,4,6.16331481933594
1,12,1,0,1,6,8,5.52942895889282
1,14,0,1,1,1,7,6.45362520217896
1,13,1,0,1,1,7,5.96614694595337
1,9,1,0,1,1,18,6.02344799041748
1,11,1,1,0,1,12,5.99146509170532
1,8,1,0,1,1,11,5.66296100616455
1,12,1,1,1,6,7,5.88610410690308
1,12,0,0,1,1,14,6.5117449760437
0,10,1,1,1,6,18,5.97381019592285
0,16,1,1,1,1,4,6.35784196853638
0,11,1,1,1,6,9,5.23644208908081
0,5,1,1,1,6,16,5.65248918533325
0,9,1,1,1,4,19,5.92692613601685
0,17,0,1,1,1,7,6.64638996124268
0,17,0,1,0,1,3,6.32435894012451
0,18,0,1,0,6,4,7.47477197647095
0,12,0,1,1,4,16,6.54391193389893
0,10,0,0,0,1,8,6.19236183166504
0,12,0,1,1,6,6,6.2324481010437
0,12,0,0,1,4,15,6.70686197280884
0,7,0,0,1,1,17,5.61677122116089
0,12,0,0,1,1,12,6.39693021774292
1,13,0,1,1,1,6,6.35784196853638
1,14,0,1,1,1,4,5.43807888031006
1,11,0,1,0,1,9,6.22851085662842
1,12,0,1,1,1,8,6.40687990188599
1,12,0,1,1,1,6,6.70073080062866
1,10,0,1,1,4,9,5.65248918533325
1,16,0,1,1,1,9,6.97354316711426
1,14,0,1,1,1,12,7.39939785003662
1,16,0,0,1,1,8,6.7569317817688
1,14,0,1,1,1,6,6.62804079055786
1,15,0,1,1,1,4,6.62007284164429
1,12,0,1,1,1,14,6.08221912384033
1,12,0,1,1,1,15,7.00850486755371
1,17,1,1,1,4,7,5.67332315444946
1,12,1,1,0,1,8,5.80513477325439
1,13,0,0,1,1,7,6.03308582305908
1,13,0,1,1,1,11,6.43775177001953
1,12,0,0,1,1,9,6.13556480407715
1,8,0,0,1,1,20,5.52146100997925
1,18,0,0,0,1,6,6.25382900238037
1,14,0,1,1,6,8,5.0106348991394
1,14,0,1,0,1,5,5.99146509170532
1,18,0,0,0,1,5,5.95324277877808
1,15,0,1,0,1,13,6.35784196853638
1,18,0,1,0,1,10,6.28785800933838
1,17,0,1,0,6,5,6.68586111068726
1,17,0,1,0,6,1,6.21460819244385
1,13,0,1,0,1,10,6.79570579528809
1,14,0,1,0,1,7,6.43775177001953
1,14,0,0,0,6,8,5.7776517868042
1,12,0,1,0,1,14,6.35784196853638
1,12,0,1,0,1,7,6.05678415298462
1,10,0,1,0,1,15,5.48479700088501
1,17,0,1,0,1,5,6.63068294525146
1,16,0,1,0,1,10,7.5903468132019
1,12,0,1,0,1,14,6.54391193389893
1,16,0,1,0,1,4,6.19644403457642
1,16,0,1,0,6,2,6.33682584762573
1,10,0,1,0,6,14,5.82894611358643
1,13,0,1,0,4,8,5.69709300994873
1,13,0,1,0,5,6,5.73010015487671
1,13,0,1,0,1,5,7.00033378601074
1,11,0,1,0,1,7,6.02344799041748
1,12,0,1,0,1,15,6.40687990188599
1,12,0,1,0,6,7,6.21460819244385
1,15,0,1,0,6,4,6.37842607498169
1,13,0,1,0,1,9,6.43775177001953
1,10,0,1,0,1,9,5.96614694595337
1,14,0,1,0,1,11,6.09357023239136
1,13,0,1,0,1,7,6.56103086471558
1,16,0,1,0,1,5,6.65672588348389
1,12,1,1,0,6,10,6.23441076278687
1,17,0,1,0,1,2,6.09131002426147
1,13,0,1,0,1,7,5.99146509170532
1,18,0,1,0,1,4,7.15070199966431
1,12,1,1,0,1,8,6.00388717651367
1,12,1,1,0,5,10,6.5117449760437
1,10,1,1,0,6,11,5.63478899002075
1,10,1,1,0,6,8,5.85793304443359
1,18,0,1,0,1,6,7.60240077972412
1,16,0,1,0,6,4,6.64509105682373
1,16,0,1,0,4,7,6.76388502120972
1,15,0,1,0,1,11,6.7799220085144
1,12,0,1,0,6,8,6.30991792678833
1,14,0,1,0,1,8,6.41345882415771
1,13,0,1,0,1,6,6.35784196853638
1,12,1,1,0,6,7,4.99721193313599
1,16,0,1,0,6,7,6.71416997909546
1,14,0,1,0,1,6,6.55108022689819
1,18,0,1,0,6,3,6.62007284164429
1,17,0,0,0,1,11,6.55108022689819
1,18,0,1,0,1,8,6.53958606719971
1,11,1,1,0,2,10,5.73010015487671
1,17,0,0,0,6,8,6.76273012161255
1,14,1,1,0,1,4,6.54102993011475
1,11,1,1,0,NA,7,6.68461179733276
1,14,1,1,0,1,12,6.5117449760437
1,14,0,1,1,1,5,6.2441668510437
1,16,0,1,0,1,9,6.56807804107666
1,13,0,1,0,1,6,6.73933601379395
1,14,0,1,0,6,5,6.78558778762817
1,14,0,1,0,1,7,6.54102993011475
1,12,0,1,0,1,16,6.74641180038452
1,12,0,1,0,1,11,6.60394382476807
1,14,0,1,0,6,5,6.17586708068848
1,16,0,1,0,1,8,6.67834186553955
1,13,0,0,0,4,13,6.3613018989563
1,12,0,1,0,4,16,6.76734304428101
1,16,0,1,0,6,5,6.35784196853638
1,17,0,1,0,1,10,7.23345518112183
1,14,0,1,0,1,11,7.37963199615479
1,12,1,1,0,1,12,6.51471281051636
1,18,0,1,0,6,8,6.13556480407715
1,12,0,1,0,1,11,6.49677515029907
1,12,0,1,0,6,6,6.73933601379395
1,12,0,0,0,1,15,6.48768377304077
1,15,0,1,0,4,6,7.09007692337036
1,13,0,1,0,1,14,6.64638996124268
1,12,1,1,0,1,9,5.52146100997925
1,12,0,1,0,6,6,5.83772993087769
1,12,0,1,0,4,16,7.65680980682373
1,18,0,1,0,1,3,6.9363431930542
1,12,0,1,0,4,7,6.56948089599609
1,10,0,1,0,1,12,6.38856077194214
1,15,0,1,1,1,11,6.72503423690796
1,15,0,1,0,6,7,5.99146509170532
1,14,1,1,0,1,11,6.58063888549805
1,12,1,1,0,1,13,5.11799383163452
1,14,0,1,0,1,7,6.14632892608643
1,18,0,1,0,4,3,6.46614503860474
1,13,0,1,0,1,15,6.39693021774292
1,12,0,1,0,5,6,5.99146509170532
1,13,0,1,0,5,5,6.90775489807129
1,14,0,1,0,1,8,6.50128984451294
1,16,0,1,0,1,2,6.31535816192627
1,14,0,1,0,4,8,6.66568422317505
1,15,0,1,0,1,7,6.50278997421265
1,10,0,1,0,6,9,5.70378303527832
1,16,0,1,0,1,8,6.5467848777771
1,14,0,0,0,1,13,6.08221912384033
1,13,0,1,0,1,6,6.5294189453125
1,14,0,1,0,1,6,6.02586603164673
1,12,0,1,0,1,7,6.62140607833862
1,13,0,1,0,6,7,5.44241809844971
1,16,0,1,0,1,7,6.22455787658691
1,16,0,0,0,1,8,6.39693021774292
1,18,0,1,0,1,9,7.1770191192627
1,18,0,1,0,1,8,6.96413612365723
1,15,0,1,0,1,11,6.44094705581665
1,16,0,1,0,1,11,6.95654487609863
1,18,0,0,0,1,8,6.89060878753662
1,18,0,1,0,1,10,7.15617704391479
1,12,0,1,0,1,8,6.70686197280884
1,17,0,1,0,6,1,6.21460819244385
1,12,0,1,0,4,14,6.57925081253052
1,12,0,1,0,4,11,6.28785800933838
1,17,0,0,0,1,11,6.84375
1,11,0,1,0,1,8,5.70378303527832
1,11,0,0,0,1,15,6.6605749130249
1,8,0,0,0,4,20,6.47697305679321
1,18,0,1,0,1,5,6.90374708175659
1,17,0,1,0,1,5,6.3664698600769
1,16,0,1,0,1,4,5.44241809844971
1,16,0,0,0,1,3,6.28971576690674
1,15,1,1,0,1,13,6.44254016876221
1,12,1,1,0,1,10,6.51322984695435
1,16,0,1,0,1,5,5.44241809844971
1,18,0,1,0,1,5,6.57367992401123
1,13,0,1,0,6,5,5.65599203109741
1,15,0,1,0,1,5,6.21460819244385
1,16,0,1,0,6,5,5.74300289154053
1,11,0,1,0,6,8,5.29831695556641
1,16,0,1,0,1,11,7.00850486755371
1,12,0,1,0,1,11,6.36818695068359
1,16,0,1,0,6,8,6.00141477584839
1,13,0,1,0,1,6,6.42648792266846
1,16,0,1,0,1,5,5.62401819229126
1,17,0,1,1,1,2,6.86901378631592
1,15,0,1,0,1,9,6.53958606719971
1,12,0,1,0,1,10,6.33328008651733
1,8,0,1,0,1,19,7.19743490219116
1,14,0,1,0,1,11,6.5117449760437
1,16,0,0,0,1,10,6.75227022171021
1,16,0,1,0,6,10,5.56068181991577
1,15,0,1,0,1,7,6.3543701171875
1,13,0,1,0,1,5,6.43935108184814
1,12,0,1,0,1,14,7.27447891235352
1,14,0,0,0,1,8,5.81711101531982
1,12,0,1,0,1,9,6.35784196853638
1,13,0,1,0,1,5,6.17378616333008
1,15,0,1,0,1,7,5.52146100997925
1,11,0,1,0,1,7,6.17170000076294
1,15,0,1,0,1,13,6.9450511932373
1,18,0,1,0,1,9,6.99393320083618
1,18,0,1,0,1,2,6.13556480407715
1,12,0,0,0,1,14,6.43775177001953
1,16,0,1,0,1,3,6.70563888549805
1,14,0,1,0,1,8,5.88887786865234
1,12,0,1,0,1,9,5.76832103729248
1,16,0,1,0,4,10,5.84932518005371
0,12,0,1,0,4,12,6.75809383392334
0,10,0,1,0,1,10,5.64190721511841
0,12,0,1,0,5,6,6.54965114593506
0,12,0,1,0,1,6,6.42162179946899
0,11,0,0,0,6,8,6.07073783874512
1,16,0,1,0,6,3,6.28039598464966
1,16,0,1,0,6,4,6.43775177001953
1,18,0,1,0,4,2,6.35784196853638
1,12,0,1,0,6,6,6.73696708679199
1,16,0,1,0,1,4,6.00141477584839
1,15,0,1,0,1,11,6.31535816192627
1,18,0,1,0,1,7,6.92165803909302
1,16,0,1,0,6,7,5.7838249206543
1,15,0,1,0,1,9,6.6476879119873
1,14,0,1,0,1,4,6.55108022689819
1,17,0,1,0,6,1,6.30627489089966
1,16,0,1,0,6,4,6.43775177001953
1,16,0,1,0,1,6,6.81454277038574
1,12,0,1,0,1,15,6.61338376998901
1,12,0,0,0,1,6,6.51322984695435
0,16,0,0,0,1,6,6.70563888549805
1,15,0,1,0,1,4,6.64638996124268
1,15,0,1,0,1,6,6.58892583847046
1,12,0,1,0,1,6,6.50128984451294
1,14,0,1,0,1,7,6.53378915786743
1,14,0,1,0,6,6,6.32793712615967
1,16,0,1,0,1,6,6.21460819244385
1,14,0,1,0,6,8,6.50727701187134
1,12,0,1,0,1,16,6.86901378631592
1,16,0,1,0,1,6,6.58755016326904
1,16,0,1,0,1,11,6.86901378631592
1,17,0,1,0,1,10,6.42162179946899
1,13,0,1,0,1,13,7.05099010467529
1,13,0,1,0,1,10,6.51471281051636
1,12,0,1,0,1,8,6.04500484466553
1,12,0,1,0,6,7,6.96885108947754
1,18,0,1,0,6,9,7.06902408599854
1,15,0,1,0,1,6,6.74758720397949
1,12,0,1,0,1,6,6.41345882415771
1,18,0,1,0,1,9,6.04737186431885
1,12,0,1,0,1,11,7.09007692337036
1,14,0,1,0,1,14,6.9363431930542
1,14,0,1,0,4,8,6.30991792678833
1,15,0,1,0,6,10,6.68586111068726
1,12,0,1,0,1,13,6.29710912704468
1,9,0,1,0,3,16,5.85793304443359
1,14,0,1,0,4,12,6.62007284164429
1,14,0,1,0,1,14,6.10924816131592
1,14,0,1,0,6,4,6.39693021774292
1,12,0,1,0,5,15,6.75110101699829
1,14,0,1,0,1,6,6.59030103683472
1,12,0,1,0,4,16,6.54102993011475
1,10,0,1,0,4,11,6.93244791030884
1,14,0,1,0,1,8,7.05099010467529
1,16,0,1,0,1,10,6.89060878753662
1,15,0,1,0,4,13,6.58892583847046
1,14,0,1,0,1,14,6.28226709365845
1,12,0,1,0,1,7,6.27664279937744
1,13,0,1,0,6,7,5.66642713546753
1,17,0,1,0,6,3,5.74620294570923
1,13,0,1,0,6,5,6.00141477584839
1,18,0,1,0,1,6,7.00306606292725
1,12,0,1,0,1,9,6.4922399520874
1,12,0,1,0,1,14,6.07073783874512
1,17,0,1,1,5,4,5.99146509170532
1,15,0,1,0,6,5,5.57215404510498
1,13,0,1,0,1,15,5.99146509170532
1,16,0,0,0,1,12,6.35784196853638
1,12,0,1,0,6,6,6.07073783874512
1,17,0,1,0,1,2,6.15273284912109
1,17,0,1,0,1,2,5.54126405715942
1,12,0,0,0,1,8,6.43775177001953
1,13,0,1,0,6,15,6.50727701187134
1,12,0,1,0,1,12,6.95559310913086
1,17,0,1,0,1,11,7.52077579498291
1,15,0,1,0,1,12,6.64509105682373
1,11,1,1,0,1,17,6.53378915786743
1,15,0,1,0,1,3,6.47697305679321
1,16,0,0,0,1,4,6.17170000076294
0,16,0,0,0,1,2,5.83188199996948
0,14,0,1,0,1,12,6.80903911590576
0,12,0,0,0,5,15,5.86078596115112
0,12,0,1,0,1,11,6.65286302566528
0,12,0,1,0,1,8,6.55108022689819
0,16,0,0,0,1,4,6.38350677490234
0,12,0,0,0,NA,6,6.60664987564087
0,12,0,0,0,1,9,6.27852201461792
0,16,0,1,0,6,3,6.03308582305908
0,18,0,1,0,1,10,7.23993301391602
0,12,0,0,0,1,16,6.30627489089966
1,11,0,0,0,1,7,6.48768377304077
1,12,0,0,0,1,7,6.34913921356201
1,13,0,0,0,1,10,6.43615102767944
1,16,0,1,0,1,9,6.09131002426147
1,15,0,0,0,1,6,6.35784196853638
1,13,0,0,0,1,8,6.29156923294067
1,15,0,0,0,6,9,6.73459100723267
0,14,0,1,0,6,9,6.58479118347168
0,13,0,1,0,1,7,6.32256507873535
0,13,0,0,0,1,5,5.81114101409912
0,15,0,1,1,6,3,6.23441076278687
0,12,0,1,0,1,13,6.35784196853638
0,12,0,1,0,1,11,6.23637008666992
1,15,0,1,0,1,4,5.7397928237915
1,12,0,1,0,1,16,6.35784196853638
1,12,0,1,0,1,16,6.50727701187134
1,12,0,1,0,1,9,6.44730615615845
1,16,0,1,0,4,3,6.50128984451294
1,14,0,1,0,1,7,5.99146509170532
1,11,0,0,0,1,7,5.39362812042236
1,13,0,1,0,1,11,6.35784196853638
1,13,0,1,0,4,10,6.04737186431885
1,16,0,1,0,1,5,6.47234582901001
1,15,0,1,0,6,7,5.84354400634766
1,16,0,1,1,6,3,6.73340177536011
1,15,0,1,0,1,4,6.43775177001953
1,9,0,1,0,1,15,6.90775489807129
1,16,0,1,0,1,9,6.82328605651855
1,12,0,1,0,1,13,6.59304523468018
1,12,0,1,1,5,6,6.10479307174683
1,14,0,1,0,1,9,6.18001699447632
1,12,0,1,0,6,7,6.01859283447266
1,14,0,1,0,1,10,6.78558778762817
0,14,0,1,0,NA,7,5.85793304443359
0,17,0,0,0,1,4,6.21460819244385
0,15,0,1,0,1,12,6.59714603424072
0,13,0,1,0,6,11,6.12904977798462
0,16,0,1,0,1,6,6.58063888549805
0,15,0,1,1,1,11,6.54965114593506
0,14,0,1,0,1,10,6.66568422317505
0,16,0,1,0,1,7,6.82979393005371
0,14,0,1,0,5,6,6.10702276229858
0,15,0,0,0,1,3,5.7838249206543
0,13,0,0,0,1,13,6.5264949798584
0,16,0,1,0,1,10,6.25766801834106
0,18,0,1,0,1,4,6.15273284912109
0,12,0,0,0,1,16,6.29341888427734
0,14,0,0,0,1,9,6.74758720397949
0,12,0,0,0,1,12,5.99146509170532
0,18,0,0,0,6,3,6.3044490814209
0,16,0,0,0,6,10,6.35784196853638
0,11,0,0,0,1,7,5.70378303527832
0,16,0,0,0,1,10,6.97354316711426
0,12,0,0,0,1,14,6.58063888549805
0,17,0,1,0,4,8,6.5117449760437
0,17,0,1,1,1,4,6.60529804229736
0,12,0,1,0,6,8,7.29844522476196
0,17,0,0,0,6,4,6.77422380447388
0,12,0,0,0,1,15,6.80239486694336
0,13,0,0,0,1,12,6.68586111068726
0,13,0,0,0,1,7,6.30991792678833
0,10,0,0,0,1,18,6.3543701171875
0,12,0,0,0,1,9,6.29156923294067
0,16,0,1,0,1,10,6.67203283309937
0,14,0,0,0,1,8,6.54102993011475
0,16,0,0,0,4,4,5.52146100997925
0,17,0,1,0,1,1,6.03308582305908
0,9,0,0,0,1,17,6.45362520217896
0,12,0,1,0,5,14,6.02344799041748
0,12,0,0,0,1,7,5.70378303527832
0,17,0,1,0,1,3,6.34035921096802
0,16,0,0,0,1,10,6.46302890777588
0,13,0,0,0,1,10,5.87493085861206
0,12,0,0,0,1,15,5.99146509170532
0,12,0,0,0,1,13,6.02344799041748
0,14,0,0,0,1,13,6.27476215362549
0,16,0,0,0,1,7,6.45362520217896
0,14,0,0,0,1,7,4.96981287002563
0,14,0,0,0,1,11,6.30991792678833
0,12,0,0,0,6,14,6.18620920181274
0,17,0,1,0,1,8,6.39359092712402
0,14,0,1,1,1,6,6.13556480407715
0,16,0,0,0,1,4,6.69950103759766
0,12,0,0,0,1,7,6.43775177001953
0,12,0,0,0,1,13,6.94985580444336
0,16,0,1,0,6,5,6.68461179733276
0,16,0,1,0,1,5,6.69950103759766
0,17,0,1,0,6,3,6.07073783874512
0,17,0,1,0,1,5,6.62140607833862
0,14,0,1,0,6,6,5.68357992172241
1,12,0,1,0,1,7,6.05678415298462
1,12,0,1,0,1,15,6.55108022689819
1,16,0,1,0,1,3,5.64897394180298
1,14,0,0,0,1,7,6.29526615142822
1,12,0,1,0,1,7,6.17378616333008
1,16,0,1,0,1,4,5.93489408493042
1,16,0,1,0,1,8,6.23048210144043
1,12,0,1,0,1,7,6.21460819244385
1,12,0,1,0,1,15,6.58340883255005
1,12,0,0,0,6,7,5.39362812042236
1,15,0,0,0,5,3,6.16331481933594
1,13,0,1,0,1,7,7.09174203872681
1,13,0,0,0,6,5,5.99146509170532
1,16,0,1,0,6,7,6.39859485626221
1,12,0,0,0,5,11,6.17586708068848
1,16,0,0,0,1,11,6.55108022689819
1,12,0,1,1,1,9,6.64509105682373
1,14,0,1,1,1,5,6.27098798751831
1,16,0,1,1,1,8,6.10924816131592
1,10,0,1,1,1,18,6.33328008651733
1,13,0,1,1,1,13,6.47543287277222
1,8,0,1,1,1,18,6.15273284912109
1,16,0,1,1,6,2,5.61677122116089
1,16,0,1,1,1,11,6.57786083221436
1,12,0,1,1,1,15,6.98656702041626
1,16,0,1,1,1,12,6.5117449760437
0,18,0,0,1,1,0,5.85793304443359
0,14,1,1,1,1,8,6.64509105682373
0,12,1,0,1,1,8,6.47697305679321
0,9,0,0,1,1,15,6.62140607833862
0,10,0,0,1,1,11,5.87493085861206
0,9,0,0,1,1,9,5.52146100997925
0,12,0,0,1,6,10,5.99396085739136
0,11,0,0,1,1,8,6.05208921432495
0,9,0,0,1,1,10,5.6594820022583
0,13,1,0,1,1,7,5.73334121704102
0,14,1,1,0,1,4,6.35957384109497
0,16,1,0,1,1,8,6.08221912384033
0,12,0,0,1,1,13,6.10924816131592
0,17,0,1,1,1,5,5.15329217910767
0,16,1,1,0,1,5,6.27098798751831
0,12,1,0,1,5,12,6.17794418334961
0,12,1,1,0,1,9,6.72503423690796
0,12,1,0,1,6,16,5.56068181991577
0,12,1,0,1,6,7,5.63121223449707
0,13,1,0,1,1,6,5.85793304443359
0,11,0,0,1,1,7,4.97673416137695
0,10,1,0,1,1,11,5.43807888031006
0,15,1,1,0,5,3,6.10924816131592
0,16,0,1,1,6,3,5.95324277877808
0,17,0,1,1,1,11,6.70563888549805
0,16,0,0,1,1,8,6.86901378631592
0,13,0,0,1,1,9,6.01126718521118
0,16,0,1,1,6,3,6.26530122756958
0,13,0,1,0,1,5,6.35957384109497
0,14,0,0,1,1,8,6.42971897125244
1,12,0,1,1,6,7,5.43807888031006
1,11,1,1,1,1,13,6.36302804946899
1,18,0,1,1,6,8,7.05185604095459
1,12,1,1,1,1,10,5.9401707649231
1,16,1,1,1,6,5,6.42324686050415
1,12,1,1,1,1,10,6.10924816131592
1,12,1,1,1,1,7,6.05208921432495
1,12,1,1,1,1,10,6.21460819244385
1,12,0,1,1,1,7,6.56948089599609
1,12,0,1,1,1,7,6.62007284164429
1,15,0,1,1,1,3,5.7776517868042
1,13,0,1,1,1,9,6.9450511932373
1,16,0,1,1,1,3,6.19644403457642
1,13,0,1,1,6,10,6.26339817047119
1,11,1,1,1,1,12,5.96100521087646
1,10,1,1,1,1,10,6.13122701644897
1,15,1,1,1,6,3,5.99146509170532
1,15,1,1,1,1,6,6.60258817672729
1,14,1,1,1,5,6,6.39526176452637
0,18,1,0,1,4,9,7.03085803985596
1,14,1,1,1,6,5,6.39859485626221
1,10,1,1,1,6,10,5.69709300994873
1,12,1,1,1,6,9,5.45958614349365
1,13,1,1,1,1,6,5.39362812042236
1,8,1,1,1,1,12,6.5467848777771
1,9,1,1,1,6,9,6.29526615142822
1,12,1,1,1,6,7,5.52146100997925
1,16,0,1,1,4,4,5.99146509170532
1,15,0,1,1,6,10,6.04737186431885
1,12,0,1,1,6,7,5.66988086700439
1,10,1,1,1,6,17,5.5093879699707
1,13,1,1,1,1,7,5.9401707649231
1,12,0,1,1,1,6,6.48616123199463
1,12,0,1,1,1,14,6.56667184829712
1,14,0,1,1,6,9,6.17586708068848
1,16,0,1,1,1,3,6.46302890777588
1,12,0,1,1,5,14,6.39024114608765
1,7,0,1,1,1,18,6.35957384109497
0,16,0,1,1,1,8,6.51914691925049
0,16,0,1,1,1,10,7.33823776245117
0,12,0,1,1,1,15,6.7569317817688
0,18,0,1,1,6,8,6.28039598464966
0,12,0,1,1,1,9,5.73010015487671
0,14,0,0,1,1,9,6.39693021774292
0,8,0,0,1,1,17,6.43775177001953
0,13,0,1,1,1,10,6.29156923294067
0,13,0,0,1,1,8,5.84064102172852
0,12,0,0,1,1,7,6.21460819244385
